state,last_action_name,Permit TaskNumber,Permit OrganizationalEntity,Resource,Role,DeclarationNumber,Permit travel permit number,travel permit number,Permit BudgetNumber,Permit ProjectNumber,Permit ID,Permit id,BudgetNumber,Amount,RequestedAmount,OriginalAmount,Permit RequestedBudget,AdjustedAmount,execution_time_minutes,initial
175,Permit APPROVED by ADMINISTRATION,task 427,organizational unit 65456,STAFF MEMBER,ADMINISTRATION,2465.553539019964,2252.3847549909256,2330.6969147005443,109.65517241379311,239.52268602540835,2319.3920145190564,2251.3920145190564,485.5263157894737,738.8620175957325,738.8620175957325,738.8620175957325,1194.8459761481865,738.8620175957325,104651.02316999395,False
176,Permit FINAL_APPROVED by SUPERVISOR,task 427,organizational unit 65456,STAFF MEMBER,SUPERVISOR,2506.759082217973,2197.6347992351816,2279.5717017208412,108.31739961759082,237.12045889101339,2357.7648183556407,2289.7648183556407,476.18929254302105,644.8557222823972,644.8557222823972,644.8557222823972,1062.4752053535653,644.8557222823972,104276.67756532824,False
177,Start trip,task 427,organizational unit 65456,STAFF MEMBER,EMPLOYEE,2505.7996389891696,2199.2328519855596,2280.9693140794225,109.61191335740072,236.73285198555956,2354.1516245487364,2286.1516245487364,475.7725631768953,722.1998818746691,722.1998818746691,722.1998818746691,1197.1380943068289,722.1998818746691,105882.94795427196,False
178,End trip,task 427,organizational unit 65456,STAFF MEMBER,EMPLOYEE,2505.7996389891696,2199.2328519855596,2280.9693140794225,109.61191335740072,236.73285198555956,2354.1516245487364,2286.1516245487364,475.7725631768953,722.1998818746691,722.1998818746691,722.1998818746691,1197.1380943068289,722.1998818746691,105882.94795427196,False
179,Declaration SUBMITTED by EMPLOYEE,task 427,organizational unit 65456,STAFF MEMBER,EMPLOYEE,2487.28115942029,2214.340579710145,2295.395652173913,108.3,237.2391304347826,2351.926086956522,2283.926086956522,478.031884057971,778.3357422265295,778.3357422265295,778.3357422265295,1237.9247663437702,778.3357422265295,107410.29103864734,False
180,Declaration REJECTED by ADMINISTRATION,task 427,organizational unit 65456,STAFF MEMBER,ADMINISTRATION,2673.8630136986303,2199.5068493150684,2277.8972602739727,100.95205479452055,235.45890410958904,2266.5068493150684,2198.5068493150684,482.24657534246575,864.3491556446015,864.3491556446015,864.3491556446015,1380.22193296867,864.3491556446015,110414.61689497717,False
181,Declaration REJECTED by EMPLOYEE,task 427,organizational unit 65456,STAFF MEMBER,EMPLOYEE,2685.4645161290323,2190.761290322581,2270.0451612903225,102.78709677419354,223.71612903225807,2282.625806451613,2214.625806451613,477.6258064516129,862.7888645227442,862.7888645227442,862.7888645227442,1390.207123696109,862.7888645227442,110155.64494623657,False
182,archive_application,task 427,organizational unit 65456,SYSTEM,UNDEFINED,2505.7996389891696,2199.2328519855596,2280.9693140794225,109.61191335740072,236.73285198555956,2354.1516245487364,2286.1516245487364,475.7725631768953,722.1998818746691,722.1998818746691,722.1998818746691,1197.1380943068289,722.1998818746691,105882.94795427196,False
183,Permit APPROVED by BUDGET OWNER,task 427,organizational unit 65456,STAFF MEMBER,BUDGET OWNER,2424.805714285714,2254.342857142857,2332.6685714285713,100.57142857142857,239.40571428571428,2321.365714285714,2253.365714285714,495.22285714285715,704.2526592108626,704.2526592108626,704.2526592108626,1054.0362514853562,704.2526592108626,98870.88333333335,False
184,Permit APPROVED by SUPERVISOR,task 427,organizational unit 65458,STAFF MEMBER,SUPERVISOR,2489.6129032258063,2226.1935483870966,2304.548387096774,131.4516129032258,230.19354838709677,2293.1935483870966,2225.1935483870966,468.741935483871,2027.0707033829985,2027.0707033829985,2027.0707033829985,3469.031349873178,2027.0707033829985,132982.28387096777,False
185,Permit FINAL_APPROVED by DIRECTOR,task 427,organizational unit 65458,STAFF MEMBER,DIRECTOR,2489.6129032258063,2226.1935483870966,2304.548387096774,131.4516129032258,230.19354838709677,2293.1935483870966,2225.1935483870966,468.741935483871,2027.0707033829985,2027.0707033829985,2027.0707033829985,3469.031349873178,2027.0707033829985,132982.28387096777,False
186,Declaration APPROVED by ADMINISTRATION,task 427,organizational unit 65456,STAFF MEMBER,ADMINISTRATION,2395.7693761814744,2272.406427221172,2350.6899810964082,110.12476370510397,240.5671077504726,2339.4083175803403,2271.4083175803403,486.51039697542535,766.8011405544821,766.8011405544821,766.8011405544821,1199.2255855279072,766.8011405544821,105801.3904536862,False
187,Declaration APPROVED by BUDGET OWNER,task 427,organizational unit 65456,STAFF MEMBER,BUDGET OWNER,2397.0393258426966,2266.044943820225,2344.35393258427,101.23595505617978,230.64606741573033,2333.061797752809,2265.061797752809,495.34831460674155,724.5839660717121,724.5839660717121,724.5839660717121,1063.600781389848,724.5839660717121,99759.01367041198,False
188,Declaration REJECTED by SUPERVISOR,missing,organizational unit 65456,STAFF MEMBER,SUPERVISOR,2636.4444444444443,2270.3333333333335,2348.6666666666665,111.88888888888889,82.55555555555556,2337.4444444444443,2269.4444444444443,448.6666666666667,1000.5033548491944,1000.5033548491944,1000.5033548491944,1590.2095682763622,1000.5033548491946,117087.2462962963,False
189,Declaration SAVED by EMPLOYEE,task 427,organizational unit 65454,STAFF MEMBER,EMPLOYEE,4241.0,1945.0,2024.0,2.0,9.0,2013.0,1945.0,420.0,0.0,0.0,0.0,328.4177158778492,0.0,22814.483333333337,False
190,Declaration APPROVED by SUPERVISOR,task 427,organizational unit 65458,STAFF MEMBER,SUPERVISOR,2391.1428571428573,2272.3571428571427,2350.6428571428573,145.0,338.35714285714283,2339.214285714286,2271.214285714286,485.7857142857143,2941.608932227498,2941.608932227498,2941.608932227498,3249.313669898228,2941.6089322274975,114494.28095238097,False
191,Declaration FINAL_APPROVED by DIRECTOR,task 427,organizational unit 65458,STAFF MEMBER,DIRECTOR,2391.1428571428573,2272.3571428571427,2350.6428571428573,145.0,338.35714285714283,2339.214285714286,2271.214285714286,485.7857142857143,2941.608932227498,2941.608932227498,2941.608932227498,3249.313669898228,2941.6089322274975,114494.28095238097,False
192,Request Payment,task 427,organizational unit 65456,SYSTEM,UNDEFINED,2420.3541666666665,2233.878787878788,2314.6477272727275,110.39772727272727,240.6818181818182,2364.848484848485,2296.848484848485,480.24242424242425,756.0315458667502,756.0315458667502,756.0315458667502,1190.6205877675295,756.0315458667502,106006.07960858586,False
193,Payment Handled,task 427,organizational unit 65456,SYSTEM,UNDEFINED,2420.3541666666665,2233.878787878788,2314.6477272727275,110.39772727272727,240.6818181818182,2364.848484848485,2296.848484848485,480.24242424242425,756.0315458667502,756.0315458667502,756.0315458667502,1190.6205877675295,756.0315458667502,106006.07960858586,False
194,Declaration FINAL_APPROVED by SUPERVISOR,task 427,organizational unit 65455,STAFF MEMBER,SUPERVISOR,2431.7098646034815,2219.8742746615085,2301.5551257253387,109.321083172147,239.19535783365572,2373.6266924564798,2305.6266924564798,478.1276595744681,694.2286450819763,694.2286450819763,694.2286450819763,1138.3202901084517,694.2286450819763,106182.34983881365,False
195,Permit REJECTED by SUPERVISOR,task 427,organizational unit 65456,STAFF MEMBER,SUPERVISOR,2359.125,2240.875,2319.25,132.0,344.75,2307.875,2239.875,536.125,940.7202201804171,940.7202201804171,940.7202201804171,1001.674382071688,940.7202201804171,73963.52083333334,False
196,Permit REJECTED by EMPLOYEE,task 427,organizational unit 65454,STAFF MEMBER,EMPLOYEE,2369.45,2251.25,2329.55,94.45,243.6,2318.25,2250.25,484.8,919.0763449782155,919.0763449782155,919.0763449782155,987.3506813229508,919.0763449782155,99667.50166666668,False
197,Send Reminder,task 427,organizational unit 65458,SYSTEM,UNDEFINED,2420.8064516129034,2301.2903225806454,2379.516129032258,122.3225806451613,246.58064516129033,2368.3548387096776,2300.3548387096776,441.03225806451616,759.0478254230336,759.0478254230336,759.0478254230336,949.3579177301613,759.0478254230335,135408.95752688174,False
198,Permit REJECTED by ADMINISTRATION,task 427,organizational unit 65454,STAFF MEMBER,ADMINISTRATION,2351.1,2233.6,2311.9,62.0,211.4,2300.6,2232.6,444.4,781.2260991854879,781.2260991854879,781.2260991854879,880.3478998747798,781.2260991854879,118254.71666666665,False
199,Declaration REJECTED by BUDGET OWNER,task 427,organizational unit 65456,STAFF MEMBER,BUDGET OWNER,2294.0,2182.0,2260.0,116.0,47.0,2249.0,2181.0,572.0,89.56737213910162,89.56737213910162,89.56737213910162,408.14785351240755,89.56737213910162,93845.16666666669,False
200,start,task 427,organizational unit 65458,STAFF MEMBER,EMPLOYEE,2946.033644859813,2768.3009345794394,2836.7794392523365,111.02616822429907,231.33271028037385,2835.700934579439,2767.700934579439,464.46542056074765,756.84667702019,756.84667702019,756.84667702019,1265.1485805645336,756.84667702019,118094.62576323988,True
201,Permit SUBMITTED by EMPLOYEE,task 427,organizational unit 65458,STAFF MEMBER,EMPLOYEE,2946.280357142857,2770.2982142857145,2839.1839285714286,110.59107142857142,228.68392857142857,2837.7089285714287,2769.7089285714287,465.41785714285714,762.0189165084277,762.0189165084277,762.0189165084277,1271.1841794786194,762.0189165084277,119493.71389880954,False
202,Permit APPROVED by ADMINISTRATION,task 427,organizational unit 65458,STAFF MEMBER,ADMINISTRATION,2944.738574040219,2767.9561243144426,2842.725776965265,110.51919561243145,230.86654478976234,2835.3583180987202,2767.3583180987202,465.15722120658137,756.7160889518674,756.7160889518674,756.7160889518674,1268.7290827375318,756.7160889518673,119822.20578915295,False
203,Permit FINAL_APPROVED by SUPERVISOR,task 427,organizational unit 65456,STAFF MEMBER,SUPERVISOR,2941.00412371134,2762.4123711340208,2829.954639175258,108.87628865979381,237.81237113402062,2829.7938144329896,2761.7938144329896,466.4185567010309,701.2548762281839,701.2548762281839,701.2548762281839,1062.905274283543,701.2548762281839,105429.81580756015,False
204,Start trip,task 427,organizational unit 65458,STAFF MEMBER,EMPLOYEE,2946.033644859813,2768.3009345794394,2836.7794392523365,111.02616822429907,231.33271028037385,2835.700934579439,2767.700934579439,464.46542056074765,756.84667702019,756.84667702019,756.84667702019,1265.1485805645336,756.84667702019,118094.62576323988,False
205,End trip,task 427,organizational unit 65458,STAFF MEMBER,EMPLOYEE,2946.033644859813,2768.3009345794394,2836.7794392523365,111.02616822429907,231.33271028037385,2835.700934579439,2767.700934579439,464.46542056074765,756.84667702019,756.84667702019,756.84667702019,1265.1485805645336,756.84667702019,118094.62576323988,False
206,Declaration SUBMITTED by EMPLOYEE,task 427,organizational unit 65458,STAFF MEMBER,EMPLOYEE,2935.931330472103,2768.2017167381973,2836.552217453505,112.27467811158799,233.5379113018598,2835.6051502145924,2767.6051502145924,467.16881258941345,794.0173467033109,794.0173467033109,794.0173467033109,1295.516983383777,794.0173467033109,119373.36549833095,False
207,Declaration APPROVED by ADMINISTRATION,task 427,organizational unit 65458,STAFF MEMBER,ADMINISTRATION,2920.826168224299,2774.127102803738,2848.8242990654207,112.22429906542057,230.62056074766355,2841.5345794392524,2773.5345794392524,463.73644859813083,769.3759370363936,769.3759370363936,769.3759370363936,1279.0124333111214,769.3759370363936,120182.59242990655,False
208,Declaration REJECTED by SUPERVISOR,task 427,organizational unit 65456,STAFF MEMBER,SUPERVISOR,3298.5454545454545,2724.181818181818,2802.0,94.63636363636364,197.1818181818182,2791.6363636363635,2723.6363636363635,484.0,582.407880313608,582.407880313608,582.407880313608,1104.5021154678595,582.407880313608,108263.79393939395,False
209,Declaration REJECTED by EMPLOYEE,task 427,organizational unit 65456,STAFF MEMBER,EMPLOYEE,2996.074285714286,2746.982857142857,2815.5485714285714,112.79428571428572,237.10857142857142,2814.3771428571426,2746.3771428571426,478.95428571428573,851.1119457394988,851.1119457394988,851.1119457394988,1366.7558241346464,851.1119457394988,121284.52152380951,False
210,archive_application,task 427,organizational unit 65458,SYSTEM,UNDEFINED,2946.033644859813,2768.3009345794394,2836.7794392523365,111.02616822429907,231.33271028037385,2835.700934579439,2767.700934579439,464.46542056074765,756.84667702019,756.84667702019,756.84667702019,1265.1485805645336,756.84667702019,118094.62576323988,False
211,Declaration REJECTED by ADMINISTRATION,task 427,organizational unit 65456,STAFF MEMBER,ADMINISTRATION,2982.956790123457,2745.604938271605,2813.438271604938,112.46913580246914,242.3827160493827,2812.9876543209875,2744.9876543209875,479.89506172839504,877.3424072145942,877.3424072145942,877.3424072145942,1343.3152253778678,877.3424072145942,116787.5653292181,False
212,Permit APPROVED by BUDGET OWNER,task 427,organizational unit 65456,STAFF MEMBER,BUDGET OWNER,2959.621052631579,2788.878947368421,2866.521052631579,104.55263157894737,235.60526315789474,2856.3368421052633,2788.3368421052633,468.5157894736842,771.987861370157,771.987861370157,771.987861370157,1425.1858472771567,771.987861370157,142368.37324561403,False
213,Send Reminder,task 427,organizational unit 65458,SYSTEM,UNDEFINED,2927.125,2744.675,2742.575,126.775,228.775,2811.9,2743.9,438.9,669.3784612179813,669.3784612179813,669.3784612179813,1029.1496594570865,669.3784612179813,160213.33208333334,False
214,Declaration SAVED by EMPLOYEE,task 427,organizational unit 65459,STAFF MEMBER,EMPLOYEE,4241.0,2303.0,2381.0,181.0,61.0,2371.0,2303.0,484.0,0.0,0.0,0.0,2223.5134542616897,0.0,177138.9,False
215,Permit REJECTED by BUDGET OWNER,missing,organizational unit 65458,STAFF MEMBER,BUDGET OWNER,2502.5,2381.0,2459.0,106.5,0.0,2448.0,2380.0,481.5,1521.7520731330455,1521.7520731330455,1521.7520731330455,1465.0697855688557,1521.7520731330455,109547.35,False
216,Declaration FINAL_APPROVED by SUPERVISOR,task 427,organizational unit 65458,STAFF MEMBER,SUPERVISOR,2915.230919765166,2777.3953033268103,2845.426614481409,111.48727984344423,231.92759295499022,2844.8043052837575,2776.8043052837575,462.60469667318984,723.5727324772058,723.5727324772058,723.5727324772058,1209.5329331084376,723.5727324772058,118324.27469015002,False
217,Request Payment,task 427,organizational unit 65458,SYSTEM,UNDEFINED,2913.7835249042146,2775.992337164751,2844.2337164750957,112.08812260536398,231.11494252873564,2843.4003831417626,2775.4003831417626,462.9501915708812,775.6953490532599,775.6953490532599,775.6953490532599,1268.7673913131425,775.6953490532599,118789.38943167306,False
218,Payment Handled,task 427,organizational unit 65458,SYSTEM,UNDEFINED,2913.7835249042146,2775.992337164751,2844.2337164750957,112.08812260536398,231.11494252873564,2843.4003831417626,2775.4003831417626,462.9501915708812,775.6953490532599,775.6953490532599,775.6953490532599,1268.7673913131425,775.6953490532599,118789.38943167306,False
219,Declaration APPROVED by BUDGET OWNER,task 427,organizational unit 65456,STAFF MEMBER,BUDGET OWNER,2941.271276595745,2802.9840425531916,2880.601063829787,104.98936170212765,234.0531914893617,2870.4627659574467,2802.4627659574467,462.5585106382979,771.6288986375753,771.6288986375753,771.6288986375753,1389.21653261325,771.6288986375753,143830.26303191486,False
220,Permit APPROVED by SUPERVISOR,missing,organizational unit 65458,STAFF MEMBER,SUPERVISOR,2994.82,2825.42,2902.98,131.88,168.48,2893.0,2825.0,445.52,1296.0871447026482,1296.0871447026482,1296.0871447026482,3226.9086514901455,1296.0871447026482,240943.28233333334,False
221,Permit FINAL_APPROVED by DIRECTOR,missing,organizational unit 65458,STAFF MEMBER,DIRECTOR,2994.82,2825.42,2902.98,131.88,168.48,2893.0,2825.0,445.52,1296.0871447026482,1296.0871447026482,1296.0871447026482,3226.9086514901455,1296.0871447026482,240943.28233333334,False
222,Declaration APPROVED by SUPERVISOR,missing,organizational unit 65459,STAFF MEMBER,SUPERVISOR,2846.5454545454545,2710.818181818182,2788.818181818182,140.0,193.36363636363637,2778.181818181818,2710.181818181818,479.0,3197.0278099954025,3197.0278099954025,3197.0278099954025,4020.477222458978,3197.0278099954025,140396.0833333333,False
223,Declaration FINAL_APPROVED by DIRECTOR,missing,organizational unit 65459,STAFF MEMBER,DIRECTOR,2846.5454545454545,2710.818181818182,2788.818181818182,140.0,193.36363636363637,2778.181818181818,2710.181818181818,479.0,3197.0278099954025,3197.0278099954025,3197.0278099954025,4020.477222458978,3197.0278099954025,140396.0833333333,False
224,Permit REJECTED by ADMINISTRATION,missing,organizational unit 65454,STAFF MEMBER,ADMINISTRATION,2956.4166666666665,2817.0,2894.5,120.91666666666667,139.66666666666666,2884.6666666666665,2816.6666666666665,499.1666666666667,1057.9105134224112,1057.9105134224112,1057.9105134224112,1423.6896333151099,1057.9105134224112,107400.41249999999,False
225,Permit REJECTED by EMPLOYEE,task 427,organizational unit 65454,STAFF MEMBER,EMPLOYEE,2951.56,2813.04,2890.64,101.28,172.0,2880.68,2812.68,485.8,872.7048415567157,872.7048415567157,872.7048415567157,1400.3459962400498,872.7048415567156,149434.2,False
226,Permit REJECTED by SUPERVISOR,task 427,organizational unit 65454,STAFF MEMBER,SUPERVISOR,2933.75,2796.5,2874.125,77.25,166.75,2864.25,2796.25,463.75,737.5748200509477,737.5748200509477,737.5748200509477,1301.742301570902,737.5748200509477,94791.01666666666,False
227,Declaration REJECTED by BUDGET OWNER,missing,organizational unit 65458,STAFF MEMBER,BUDGET OWNER,3010.3333333333335,2871.6666666666665,2949.0,171.66666666666666,224.66666666666666,2939.3333333333335,2871.3333333333335,439.3333333333333,136.21128406611103,136.21128406611103,136.21128406611103,3536.5356455528695,136.21128406611103,394550.73333333334,False
228,Permit REJECTED by BUDGET OWNER,task 427,organizational unit 65456,STAFF MEMBER,BUDGET OWNER,2968.4,2830.0,2907.8,92.6,258.0,2897.4,2829.4,489.0,644.4192634882751,644.4192634882751,644.4192634882751,1502.087178730543,644.4192634882751,337744.38333333324,False
229,Permit APPROVED by BUDGET OWNER,task 427,organizational unit 65456,STAFF MEMBER,BUDGET OWNER,3417.0958083832334,3205.1556886227545,3282.1736526946106,103.7125748502994,215.5449101796407,3273.119760479042,3205.119760479042,439.02994011976045,822.4097667817256,822.4097667817256,822.4097667817256,1346.862385423358,822.4097667817256,116092.7947105788,False
230,Declaration REJECTED by ADMINISTRATION,task 427,organizational unit 65456,STAFF MEMBER,ADMINISTRATION,3470.2608695652175,3196.340579710145,3273.3623188405795,108.90579710144928,212.3695652173913,3264.31884057971,3196.31884057971,436.44202898550725,1029.8449574336933,1029.8449574336933,1029.8449574336933,1599.062919913115,1029.8449574336933,138350.48285024153,False
231,Declaration REJECTED by EMPLOYEE,task 427,organizational unit 65456,STAFF MEMBER,EMPLOYEE,3482.253012048193,3230.3313253012047,3307.3493975903616,109.99397590361446,223.1024096385542,3298.4156626506024,3230.4156626506024,391.0421686746988,1047.1755545996268,1047.1755545996268,1047.1755545996268,1624.2344719527628,1047.1755545996268,132983.20592369477,False
232,Permit REJECTED by MISSING,missing,organizational unit 65455,STAFF MEMBER,missing,2963.0,0.0,266.0,158.0,0.0,2894.0,2826.0,312.0,70.98977194674546,70.98977194674546,70.98977194674546,139.19563126812818,70.98977194674546,64917.066666666666,False
233,Permit APPROVED by SUPERVISOR,task 427,organizational unit 65458,STAFF MEMBER,SUPERVISOR,3500.5697674418607,3300.0232558139537,3377.0348837209303,143.27906976744185,336.83720930232556,3368.3953488372094,3300.3953488372094,285.7674418604651,1360.923453361121,1360.923453361121,1360.923453361121,3882.231005898517,1360.923453361121,248116.12500000003,False
234,Permit FINAL_APPROVED by DIRECTOR,task 427,organizational unit 65458,STAFF MEMBER,DIRECTOR,3500.5697674418607,3300.0232558139537,3377.0348837209303,143.27906976744185,336.83720930232556,3368.3953488372094,3300.3953488372094,285.7674418604651,1360.923453361121,1360.923453361121,1360.923453361121,3882.231005898517,1360.923453361121,248116.12500000003,False
235,Send Reminder,missing,organizational unit 65458,SYSTEM,UNDEFINED,3368.4285714285716,3172.0204081632655,3249.0204081632655,103.22448979591837,201.14285714285714,3240.0204081632655,3172.0204081632655,388.2857142857143,784.2849912579787,784.2849912579787,784.2849912579787,1081.7933244579842,784.2849912579787,186757.63265306127,False
236,Declaration APPROVED by BUDGET OWNER,task 427,organizational unit 65456,STAFF MEMBER,BUDGET OWNER,3390.327044025157,3217.811320754717,3294.811320754717,102.22641509433963,208.14465408805032,3285.7987421383646,3217.7987421383646,440.9056603773585,860.6291723283697,860.6291723283697,860.6291723283697,1349.1218539312033,860.6291723283697,116954.31624737944,False
237,Declaration REJECTED by SUPERVISOR,task 427,organizational unit 65458,STAFF MEMBER,SUPERVISOR,3628.846153846154,3308.230769230769,3385.230769230769,127.76923076923077,255.76923076923077,3376.769230769231,3308.769230769231,250.15384615384616,980.6473239635123,980.6473239635123,980.6473239635123,1727.8473300198552,980.6473239635122,164941.03846153844,False
238,Permit REJECTED by ADMINISTRATION,missing,organizational unit 65466,STAFF MEMBER,ADMINISTRATION,3353.714285714286,3195.1428571428573,3272.1428571428573,67.0,137.14285714285714,3263.1428571428573,3195.1428571428573,448.7142857142857,989.4796865155889,989.4796865155889,989.4796865155889,1183.395902758473,989.4796865155889,75505.38333333332,False
239,Permit REJECTED by EMPLOYEE,missing,organizational unit 65458,STAFF MEMBER,EMPLOYEE,3496.5,3332.5714285714284,3409.5714285714284,118.57142857142857,151.14285714285714,3400.75,3332.75,277.7857142857143,1003.3459125868483,1003.3459125868483,1003.3459125868483,1620.1549045739462,1003.3459125868483,138518.57916666666,False
240,Declaration APPROVED by SUPERVISOR,task 427,organizational unit 65458,STAFF MEMBER,SUPERVISOR,3495.675675675676,3330.054054054054,3407.054054054054,133.32432432432432,272.7837837837838,3398.6216216216217,3330.6216216216217,245.8918918918919,2965.613367501585,2965.613367501585,2965.613367501585,3518.2044094524426,2965.613367501585,166791.68918918917,False
241,Declaration FINAL_APPROVED by DIRECTOR,task 427,organizational unit 65458,STAFF MEMBER,DIRECTOR,3487.6285714285714,3322.6,3399.6,135.05714285714285,269.6,3391.1428571428573,3323.1428571428573,256.42857142857144,2866.565263500215,2866.565263500215,2866.565263500215,3459.976658378677,2866.565263500215,166106.24952380953,False
242,Declaration REJECTED by BUDGET OWNER,missing,organizational unit 65456,STAFF MEMBER,BUDGET OWNER,3375.0,3213.5,3290.5,57.0,38.0,3281.0,3213.0,428.5,823.2333660217148,823.2333660217148,823.2333660217148,2618.7862339018197,823.2333660217148,143565.76666666666,False
243,Declaration SAVED by EMPLOYEE,missing,organizational unit 65460,STAFF MEMBER,EMPLOYEE,4241.0,3275.3333333333335,3352.3333333333335,89.0,0.0,3343.3333333333335,3275.3333333333335,472.0,0.0,0.0,0.0,1226.2772310787582,0.0,114703.66666666667,False
244,Permit REJECTED by BUDGET OWNER,missing,organizational unit 65458,STAFF MEMBER,BUDGET OWNER,3422.0,3262.3333333333335,3339.3333333333335,121.33333333333333,15.333333333333334,3330.0,3262.0,279.0,983.6630848520664,983.6630848520664,983.6630848520664,497.05808338751103,983.6630848520664,222017.71666666665,False
245,Permit REJECTED by SUPERVISOR,missing,organizational unit 65458,STAFF MEMBER,SUPERVISOR,3547.909090909091,3379.818181818182,3456.818181818182,139.54545454545453,79.18181818181819,3448.181818181818,3380.181818181818,290.90909090909093,939.8001197474347,939.8001197474347,939.8001197474347,2372.145967262846,939.8001197474347,156616.0590909091,False
246,Declaration FINAL_APPROVED by SUPERVISOR,task 427,organizational unit 65458,STAFF MEMBER,SUPERVISOR,4241.990888382688,0.9977220956719818,0.0,134.7243735763098,255.7722095671982,0.0,0.0,145.79498861047836,611.4803797606049,611.4803797606049,611.4803797606049,1080.6935492046805,611.4803797606049,98798.41685649203,False
247,Request Payment,task 427,organizational unit 65458,SYSTEM,UNDEFINED,4242.0,0.9977064220183486,0.0,135.06422018348624,257.85550458715596,0.0,0.0,146.15825688073394,619.761042901052,619.761042901052,619.761042901052,1082.2174044673527,619.761042901052,98865.55019113148,False
248,Payment Handled,task 427,organizational unit 65458,SYSTEM,UNDEFINED,4242.0,0.9977064220183486,0.0,135.06422018348624,257.85550458715596,0.0,0.0,146.15825688073394,619.761042901052,619.761042901052,619.761042901052,1082.2174044673527,619.761042901052,98865.55019113148,False
249,start,task 427,organizational unit 65455,STAFF MEMBER,EMPLOYEE,3983.898756660746,3783.9573712255774,3860.982238010657,120.03197158081706,360.6891651865009,3855.760213143872,3787.760213143872,180.98401420959146,892.3216667336545,892.3216667336545,892.3216667336545,1314.2527841792983,892.3216667336545,112404.96859088218,True
250,Permit SUBMITTED by EMPLOYEE,task 427,organizational unit 65455,STAFF MEMBER,EMPLOYEE,3983.937293729373,3785.0412541254127,3862.0957095709573,121.38448844884489,364.76732673267327,3856.8597359735973,3788.8597359735973,178.36468646864685,893.0472726431805,893.0472726431805,893.0472726431805,1331.5903874371188,893.0472726431805,114218.24419691967,False
251,Permit APPROVED by PRE_APPROVER,task 427,organizational unit 65455,STAFF MEMBER,PRE_APPROVER,3943.5194805194806,3749.3863636363635,3826.1525974025976,115.16883116883118,354.3246753246753,3820.9253246753246,3752.9253246753246,124.31818181818181,620.1952690818796,620.1952690818796,620.1952690818796,962.899403540056,620.1952690818796,102808.9064935065,False
252,Permit FINAL_APPROVED by SUPERVISOR,task 427,organizational unit 65455,STAFF MEMBER,SUPERVISOR,3989.4045643153527,3789.572614107884,3866.533195020747,119.80497925311204,364.9190871369295,3861.435684647303,3793.435684647303,182.80497925311204,665.9995532061988,665.9995532061988,665.9995532061988,979.8407990117463,665.9995532061988,105750.97375518671,False
253,Start trip,task 427,organizational unit 65455,STAFF MEMBER,EMPLOYEE,3983.898756660746,3783.9573712255774,3860.982238010657,120.03197158081706,360.6891651865009,3855.760213143872,3787.760213143872,180.98401420959146,892.3216667336545,892.3216667336545,892.3216667336545,1314.2527841792983,892.3216667336545,112404.96859088218,False
254,End trip,task 427,organizational unit 65455,STAFF MEMBER,EMPLOYEE,3983.898756660746,3783.9573712255774,3860.982238010657,120.03197158081706,360.6891651865009,3855.760213143872,3787.760213143872,180.98401420959146,892.3216667336545,892.3216667336545,892.3216667336545,1314.2527841792983,892.3216667336545,112404.96859088218,False
255,Declaration SUBMITTED by EMPLOYEE,task 427,organizational unit 65455,STAFF MEMBER,EMPLOYEE,3984.491549295775,3789.292957746479,3866.088732394366,120.2718309859155,361.8943661971831,3861.143661971831,3793.143661971831,184.78169014084506,933.3173346304685,933.3173346304685,933.3173346304685,1327.7466320282822,933.3173346304685,117337.84058685445,False
256,Declaration FINAL_APPROVED by SUPERVISOR,task 427,organizational unit 65455,STAFF MEMBER,SUPERVISOR,3982.5444444444443,3788.524074074074,3865.137037037037,120.29074074074074,358.8759259259259,3860.3703703703704,3792.3703703703704,182.4148148148148,727.6856946324891,727.6856946324891,727.6856946324891,1107.1248857256417,727.6856946324891,111167.49305555556,False
257,Request Payment,task 427,organizational unit 65455,SYSTEM,UNDEFINED,3975.893772893773,3785.813186813187,3862.822344322344,120.13919413919415,360.4945054945055,3857.624542124542,3789.624542124542,183.9798534798535,919.2726575325123,919.2726575325123,919.2726575325123,1303.0825685476973,919.2726575325123,112992.6065934066,False
258,Payment Handled,task 427,organizational unit 65455,SYSTEM,UNDEFINED,3975.893772893773,3785.813186813187,3862.822344322344,120.13919413919415,360.4945054945055,3857.624542124542,3789.624542124542,183.9798534798535,919.2726575325123,919.2726575325123,919.2726575325123,1303.0825685476973,919.2726575325123,112992.6065934066,False
259,archive_application,task 427,organizational unit 65455,SYSTEM,UNDEFINED,3983.898756660746,3783.9573712255774,3860.982238010657,120.03197158081706,360.6891651865009,3855.760213143872,3787.760213143872,180.98401420959146,892.3216667336545,892.3216667336545,892.3216667336545,1314.2527841792983,892.3216667336545,112404.96859088218,False
260,Declaration REJECTED by PRE_APPROVER,task 427,organizational unit 65455,STAFF MEMBER,PRE_APPROVER,3943.8888888888887,3731.0222222222224,3808.4444444444443,112.06666666666666,430.5111111111111,3802.4666666666667,3734.4666666666667,110.77777777777777,682.8236663359312,682.8236663359312,682.8236663359312,910.4754710119814,682.8236663359312,96356.96185185183,False
