AMOUNT_REQ;case:concept:name;concept:name;org:resource;timesincemidnight;timesincelastevent;timesincecasestart;event_nr;month;weekday;hour;open_cases;remaining_time_minutes;time:timestamp;execution_time_minutes
15000;190731;O_SENT;11002;815;0.0005666666666666667;12.034283333333333;8;12;4;13;578;24395.6035;2011-12-02 13:35:38.774000+00:00;24407.63778333333
15000;190731;W_Completeren aanvraag;11002;815;0.03493333333333334;12.069216666666668;9;12;4;13;578;24395.56856666667;2011-12-02 13:35:40.870000+00:00;24407.63778333333
15000;190731;O_CANCELLED;11002;824;8.899149999999999;20.968366666666668;10;12;4;13;578;24386.669416666668;2011-12-02 13:44:34.819000+00:00;24407.63778333333
15000;190731;O_SELECTED;11002;824;0.0;20.968366666666668;11;12;4;13;578;24386.669416666668;2011-12-02 13:44:34.819000+00:00;24407.63778333333
15000;190731;O_CREATED;11002;824;0.023733333333333332;20.9921;12;12;4;13;578;24386.645683333332;2011-12-02 13:44:36.243000+00:00;24407.63778333333
15000;190731;O_SENT;11002;824;0.0006;20.9927;13;12;4;13;578;24386.645083333333;2011-12-02 13:44:36.279000+00:00;24407.63778333333
15000;190731;W_Nabellen offertes;11002;824;0.03825;21.03095;14;12;4;13;578;24386.60683333333;2011-12-02 13:44:38.574000+00:00;24407.63778333333
15000;190731;W_Nabellen offertes;11002;828;3.7943;24.82525;15;12;4;13;578;24382.812533333334;2011-12-02 13:48:26.232000+00:00;24407.63778333333
15000;190731;W_Nabellen offertes;0;925;10177.084816666667;10201.910066666667;16;12;4;15;544;14205.727716666666;2011-12-09 15:25:31.321000+00:00;24407.63778333333
15000;190731;W_Nabellen offertes;0;878;1393.1532333333334;11595.0633;17;12;5;14;545;12812.574483333334;2011-12-10 14:38:40.515000+00:00;24407.63778333333
15000;190731;W_Nabellen offertes;11180;1102;3103.3814333333335;14698.444733333334;18;12;0;18;557;9709.19305;2011-12-12 18:22:03.401000+00:00;24407.63778333333
15000;190731;W_Nabellen offertes;11189;712;1050.2873833333333;15748.732116666668;19;12;1;11;556;8658.905666666667;2011-12-13 11:52:20.644000+00:00;24407.63778333333
15000;190731;W_Nabellen offertes;11189;716;4.1461500000000004;15752.878266666667;20;12;1;11;557;8654.759516666667;2011-12-13 11:56:29.413000+00:00;24407.63778333333
15000;190731;O_SENT_BACK;11259;631;2795.1117833333333;18547.99005;21;12;3;10;556;5859.647733333333;2011-12-15 10:31:36.120000+00:00;24407.63778333333
15000;190731;W_Nabellen offertes;11259;631;0.030166666666666668;18548.020216666668;22;12;3;10;556;5859.617566666667;2011-12-15 10:31:37.930000+00:00;24407.63778333333
15000;190731;A_APPROVED;10809;731;5859.50305;24407.523266666667;23;12;0;12;551;0.11451666666666667;2011-12-19 12:11:08.113000+00:00;24407.63778333333
15000;190731;O_ACCEPTED;10809;731;0.0;24407.523266666667;24;12;0;12;551;0.11451666666666667;2011-12-19 12:11:08.113000+00:00;24407.63778333333
15000;190731;A_REGISTERED;10809;731;1.6666666666666667e-05;24407.523283333336;25;12;0;12;551;0.1145;2011-12-19 12:11:08.114000+00:00;24407.63778333333
15000;190731;A_ACTIVATED;10809;731;0.0;24407.523283333336;26;12;0;12;551;0.1145;2011-12-19 12:11:08.114000+00:00;24407.63778333333
15000;190731;W_Valideren aanvraag;10809;731;0.1145;24407.63778333333;27;12;0;12;550;0.0;2011-12-19 12:11:14.984000+00:00;24407.63778333333
12500;190734;A_SUBMITTED;112;807;0.0;0.0;1;12;4;13;578;30268.12068333333;2011-12-02 13:27:33.552000+00:00;30268.12068333333
12500;190734;A_PARTLYSUBMITTED;112;807;0.0076500000000000005;0.0076500000000000005;2;12;4;13;578;30268.11303333333;2011-12-02 13:27:34.011000+00:00;30268.12068333333
12500;190734;A_PREACCEPTED;10932;837;30.253066666666665;30.260716666666667;3;12;4;13;576;30237.859966666667;2011-12-02 13:57:49.195000+00:00;30268.12068333333
12500;190734;W_Afhandelen leads;10932;837;0.03315;30.293866666666666;4;12;4;13;576;30237.826816666664;2011-12-02 13:57:51.184000+00:00;30268.12068333333
12500;190734;W_Completeren aanvraag;0;872;34.557066666666664;64.85093333333333;5;12;4;14;576;30203.26975;2011-12-02 14:32:24.608000+00:00;30268.12068333333
12500;190734;W_Completeren aanvraag;0;879;7.2599833333333335;72.11091666666667;6;12;4;14;576;30196.009766666666;2011-12-02 14:39:40.207000+00:00;30268.12068333333
12500;190734;W_Completeren aanvraag;11002;1163;284.23403333333334;356.34495;7;12;4;19;581;29911.775733333332;2011-12-02 19:23:54.249000+00:00;30268.12068333333
12500;190734;W_Completeren aanvraag;11122;1166;2.2302166666666663;358.57516666666663;8;12;4;19;581;29909.545516666665;2011-12-02 19:26:08.062000+00:00;30268.12068333333
12500;190734;W_Completeren aanvraag;0;919;1193.7680666666668;1552.3432333333333;9;12;5;15;591;28715.77745;2011-12-03 15:19:54.146000+00:00;30268.12068333333
12500;190734;W_Completeren aanvraag;11180;594;2554.2332833333335;4106.576516666666;10;12;0;9;607;26161.544166666667;2011-12-05 09:54:08.143000+00:00;30268.12068333333
12500;190734;W_Completeren aanvraag;11180;609;15.093383333333332;4121.6699;11;12;0;10;605;26146.450783333334;2011-12-05 10:09:13.746000+00:00;30268.12068333333
12500;190734;W_Completeren aanvraag;10929;728;119.34641666666667;4241.016316666666;12;12;0;12;601;26027.10436666667;2011-12-05 12:08:34.531000+00:00;30268.12068333333
12500;190734;W_Completeren aanvraag;0;787;59.26106666666667;4300.277383333333;13;12;0;13;602;25967.8433;2011-12-05 13:07:50.195000+00:00;30268.12068333333
12500;190734;W_Completeren aanvraag;0;831;43.87135;4344.148733333333;14;12;0;13;601;25923.97195;2011-12-05 13:51:42.476000+00:00;30268.12068333333
12500;190734;W_Completeren aanvraag;11180;848;17.039583333333333;4361.188316666667;15;12;0;14;600;25906.932366666668;2011-12-05 14:08:44.851000+00:00;30268.12068333333
12500;190734;W_Completeren aanvraag;11189;604;1195.54935;5556.737666666667;16;12;1;10;615;24711.383016666667;2011-12-06 10:04:17.812000+00:00;30268.12068333333
12500;190734;A_ACCEPTED;11189;676;71.95753333333333;5628.6952;17;12;1;11;609;24639.425483333336;2011-12-06 11:16:15.264000+00:00;30268.12068333333
12500;190734;O_SELECTED;11189;678;2.7013833333333332;5631.396583333333;18;12;1;11;609;24636.7241;2011-12-06 11:18:57.347000+00:00;30268.12068333333
12500;190734;A_FINALIZED;11189;678;0.0;5631.396583333333;19;12;1;11;609;24636.7241;2011-12-06 11:18:57.347000+00:00;30268.12068333333
12500;190734;O_CREATED;11189;678;0.021733333333333334;5631.418316666666;20;12;1;11;609;24636.70236666667;2011-12-06 11:18:58.651000+00:00;30268.12068333333
12500;190734;O_SENT;11189;678;0.0008166666666666667;5631.419133333333;21;12;1;11;609;24636.70155;2011-12-06 11:18:58.700000+00:00;30268.12068333333
12500;190734;W_Completeren aanvraag;11189;679;0.03883333333333334;5631.457966666667;22;12;1;11;609;24636.662716666666;2011-12-06 11:19:01.030000+00:00;30268.12068333333
12500;190734;W_Nabellen offertes;11189;680;1.0375166666666666;5632.495483333333;23;12;1;11;609;24635.625200000002;2011-12-06 11:20:03.281000+00:00;30268.12068333333
12500;190734;W_Nabellen offertes;11119;1054;10454.503133333334;16086.998616666668;24;12;1;17;558;14181.122066666667;2011-12-13 17:34:33.469000+00:00;30268.12068333333
12500;190734;W_Nabellen offertes;10982;1017;5722.542166666667;21809.540783333334;25;12;5;16;560;8458.5799;2011-12-17 16:57:05.999000+00:00;30268.12068333333
12500;190734;W_Nabellen offertes;11181;1071;2934.6462833333335;24744.187066666665;26;12;0;17;542;5523.933616666666;2011-12-19 17:51:44.776000+00:00;30268.12068333333
12500;190734;W_Nabellen offertes;11169;731;1099.4470833333332;25843.63415;27;12;1;12;530;4424.486533333333;2011-12-20 12:11:11.601000+00:00;30268.12068333333
12500;190734;W_Nabellen offertes;11189;712;2861.0929333333333;28704.727083333335;28;12;3;11;497;1563.3935999999999;2011-12-22 11:52:17.177000+00:00;30268.12068333333
12500;190734;O_SENT_BACK;11259;573;1301.2026666666668;30005.92975;29;12;4;9;492;262.19093333333336;2011-12-23 09:33:29.337000+00:00;30268.12068333333
12500;190734;W_Nabellen offertes;11259;573;0.029733333333333334;30005.959483333332;30;12;4;9;492;262.1612;2011-12-23 09:33:31.121000+00:00;30268.12068333333
12500;190734;O_DECLINED;10138;835;262.08851666666664;30268.048;31;12;4;13;483;0.07268333333333334;2011-12-23 13:55:36.432000+00:00;30268.12068333333
12500;190734;A_DECLINED;10138;835;0.0;30268.048;32;12;4;13;483;0.07268333333333334;2011-12-23 13:55:36.432000+00:00;30268.12068333333
12500;190734;W_Valideren aanvraag;10138;835;0.07268333333333334;30268.12068333333;33;12;4;13;482;0.0;2011-12-23 13:55:40.793000+00:00;30268.12068333333
37500;190737;A_SUBMITTED;112;847;0.0;0.0;1;12;4;14;576;14413.557333333332;2011-12-02 14:07:11.343000+00:00;14413.557333333332
37500;190737;A_PARTLYSUBMITTED;112;847;0.014966666666666666;0.014966666666666666;2;12;4;14;576;14413.542366666667;2011-12-02 14:07:12.241000+00:00;14413.557333333332
37500;190737;A_PREACCEPTED;11002;857;9.870366666666666;9.885333333333334;3;12;4;14;574;14403.671999999999;2011-12-02 14:17:04.463000+00:00;14413.557333333332
37500;190737;W_Afhandelen leads;11002;857;0.027916666666666666;9.91325;4;12;4;14;574;14403.644083333334;2011-12-02 14:17:06.138000+00:00;14413.557333333332
37500;190737;A_ACCEPTED;11002;876;19.711599999999997;29.62485;5;12;4;14;576;14383.932483333334;2011-12-02 14:36:48.834000+00:00;14413.557333333332
37500;190737;A_FINALIZED;11002;884;8.096616666666668;37.721466666666664;6;12;4;14;577;14375.835866666666;2011-12-02 14:44:54.631000+00:00;14413.557333333332
37500;190737;O_SELECTED;11002;884;0.0;37.721466666666664;7;12;4;14;577;14375.835866666666;2011-12-02 14:44:54.631000+00:00;14413.557333333332
37500;190737;O_CREATED;11002;884;0.03005;37.75151666666667;8;12;4;14;577;14375.805816666667;2011-12-02 14:44:56.434000+00:00;14413.557333333332
37500;190737;O_SENT;11002;884;0.0008666666666666666;37.752383333333334;9;12;4;14;577;14375.80495;2011-12-02 14:44:56.486000+00:00;14413.557333333332
37500;190737;W_Completeren aanvraag;11002;884;0.0384;37.79078333333334;10;12;4;14;577;14375.76655;2011-12-02 14:44:58.790000+00:00;14413.557333333332
37500;190737;W_Nabellen offertes;11002;1002;117.77745;155.56823333333332;11;12;4;16;579;14257.9891;2011-12-02 16:42:45.437000+00:00;14413.557333333332
37500;190737;W_Nabellen offertes;11122;1018;15.68465;171.25288333333336;12;12;4;16;579;14242.30445;2011-12-02 16:58:26.516000+00:00;14413.557333333332
37500;190737;O_SENT_BACK;11049;614;8236.404483333334;8407.657366666666;13;12;3;10;577;6005.899966666667;2011-12-08 10:14:50.785000+00:00;14413.557333333332
37500;190737;W_Nabellen offertes;11049;614;0.03528333333333333;8407.69265;14;12;3;10;577;6005.864683333333;2011-12-08 10:14:52.902000+00:00;14413.557333333332
37500;190737;W_Valideren aanvraag;10972;650;5795.296266666667;14202.988916666665;15;12;0;10;558;210.56841666666665;2011-12-12 10:50:10.678000+00:00;14413.557333333332
37500;190737;W_Valideren aanvraag;10972;668;18.802799999999998;14221.791716666667;16;12;0;11;556;191.76561666666666;2011-12-12 11:08:58.846000+00:00;14413.557333333332
37500;190737;W_Nabellen incomplete dossiers;0;678;9.945683333333333;14231.7374;17;12;0;11;556;181.81993333333332;2011-12-12 11:18:55.587000+00:00;14413.557333333332
37500;190737;W_Nabellen incomplete dossiers;10899;753;74.7204;14306.4578;18;12;0;12;556;107.09953333333333;2011-12-12 12:33:38.811000+00:00;14413.557333333332
37500;190737;W_Valideren aanvraag;10899;773;20.195566666666664;14326.653366666667;19;12;0;12;554;86.90396666666668;2011-12-12 12:53:50.545000+00:00;14413.557333333332
37500;190737;A_DECLINED;10972;860;86.83275;14413.486116666667;20;12;0;14;560;0.07121666666666666;2011-12-12 14:20:40.510000+00:00;14413.557333333332
37500;190737;O_DECLINED;10972;860;0.0;14413.486116666667;21;12;0;14;560;0.07121666666666666;2011-12-12 14:20:40.510000+00:00;14413.557333333332
37500;190737;W_Valideren aanvraag;10972;860;0.07121666666666666;14413.557333333332;22;12;0;14;559;0.0;2011-12-12 14:20:44.783000+00:00;14413.557333333332
5000;190743;A_SUBMITTED;112;863;0.0;0.0;1;12;4;14;575;14405.12275;2011-12-02 14:23:34.310000+00:00;14405.12275
5000;190743;A_PARTLYSUBMITTED;112;863;0.0054;0.0054;2;12;4;14;575;14405.117349999999;2011-12-02 14:23:34.634000+00:00;14405.12275
5000;190743;A_PREACCEPTED;112;864;0.5753166666666666;0.5807166666666668;3;12;4;14;575;14404.542033333333;2011-12-02 14:24:09.153000+00:00;14405.12275
5000;190743;W_Completeren aanvraag;0;912;48.72505;49.30576666666666;4;12;4;15;577;14355.816983333332;2011-12-02 15:12:52.656000+00:00;14405.12275
5000;190743;A_ACCEPTED;11200;1126;213.30308333333332;262.60885;5;12;4;18;581;14142.5139;2011-12-02 18:46:10.841000+00:00;14405.12275
5000;190743;O_SELECTED;11200;1132;5.8673;268.47615;6;12;4;18;581;14136.6466;2011-12-02 18:52:02.879000+00:00;14405.12275
5000;190743;A_FINALIZED;11200;1132;0.0;268.47615;7;12;4;18;581;14136.6466;2011-12-02 18:52:02.879000+00:00;14405.12275
5000;190743;O_CREATED;11200;1132;0.030966666666666667;268.50711666666666;8;12;4;18;581;14136.615633333333;2011-12-02 18:52:04.737000+00:00;14405.12275
5000;190743;O_SENT;11200;1132;0.0032;268.51031666666665;9;12;4;18;581;14136.612433333334;2011-12-02 18:52:04.929000+00:00;14405.12275
5000;190743;W_Completeren aanvraag;0;1132;0.13303333333333334;268.64335;10;12;4;18;581;14136.4794;2011-12-02 18:52:12.911000+00:00;14405.12275
5000;190743;W_Nabellen offertes;0;652;11040.35915;11309.0025;11;12;5;10;537;3096.12025;2011-12-10 10:52:34.460000+00:00;14405.12275
5000;190743;O_CANCELLED;11003;868;3096.0776333333333;14405.080133333333;12;12;0;14;558;0.042616666666666664;2011-12-12 14:28:39.118000+00:00;14405.12275
5000;190743;A_CANCELLED;11003;868;0.0;14405.080133333333;13;12;0;14;558;0.042616666666666664;2011-12-12 14:28:39.118000+00:00;14405.12275
5000;190743;W_Nabellen offertes;11003;868;0.042616666666666664;14405.12275;14;12;0;14;557;0.0;2011-12-12 14:28:41.675000+00:00;14405.12275
25000;190746;A_SUBMITTED;112;864;0.0;0.0;1;12;4;14;576;14551.153166666665;2011-12-02 14:24:13.240000+00:00;14551.153166666665
25000;190746;A_PARTLYSUBMITTED;112;864;0.024466666666666668;0.024466666666666668;2;12;4;14;576;14551.1287;2011-12-02 14:24:14.708000+00:00;14551.153166666665
25000;190746;A_PREACCEPTED;112;864;0.4979166666666667;0.5223833333333333;3;12;4;14;576;14550.630783333332;2011-12-02 14:24:44.583000+00:00;14551.153166666665
25000;190746;A_ACCEPTED;10971;924;59.752583333333334;60.274966666666664;4;12;4;15;576;14490.878200000001;2011-12-02 15:24:29.738000+00:00;14551.153166666665
25000;190746;O_SELECTED;10971;931;7.2572;67.53216666666667;5;12;4;15;576;14483.621000000001;2011-12-02 15:31:45.170000+00:00;14551.153166666665
25000;190746;A_FINALIZED;10971;931;0.0;67.53216666666667;6;12;4;15;576;14483.621000000001;2011-12-02 15:31:45.170000+00:00;14551.153166666665
25000;190746;O_CREATED;10971;931;0.027283333333333333;67.55945;7;12;4;15;576;14483.593716666666;2011-12-02 15:31:46.807000+00:00;14551.153166666665
25000;190746;O_SENT;10971;931;0.0026333333333333334;67.56208333333333;8;12;4;15;576;14483.591083333333;2011-12-02 15:31:46.965000+00:00;14551.153166666665
25000;190746;W_Completeren aanvraag;0;931;0.023716666666666667;67.5858;9;12;4;15;576;14483.567366666666;2011-12-02 15:31:48.388000+00:00;14551.153166666665
25000;190746;W_Nabellen offertes;0;938;6.617616666666667;74.20341666666667;10;12;4;15;577;14476.94975;2011-12-02 15:38:25.445000+00:00;14551.153166666665
25000;190746;O_SENT_BACK;10899;622;8323.6528;8397.856216666667;11;12;3;10;575;6153.29695;2011-12-08 10:22:04.613000+00:00;14551.153166666665
25000;190746;W_Nabellen offertes;10899;622;0.021766666666666667;8397.877983333334;12;12;3;10;575;6153.275183333333;2011-12-08 10:22:05.919000+00:00;14551.153166666665
25000;190746;W_Valideren aanvraag;10809;980;6118.149583333333;14516.027566666666;13;12;0;16;557;35.1256;2011-12-12 16:20:14.894000+00:00;14551.153166666665
25000;190746;A_DECLINED;10972;1015;35.033;14551.060566666665;14;12;0;16;557;0.0926;2011-12-12 16:55:16.874000+00:00;14551.153166666665
25000;190746;O_DECLINED;10972;1015;0.0;14551.060566666665;15;12;0;16;557;0.0926;2011-12-12 16:55:16.874000+00:00;14551.153166666665
25000;190746;W_Valideren aanvraag;10972;1015;0.0926;14551.153166666665;16;12;0;16;556;0.0;2011-12-12 16:55:22.430000+00:00;14551.153166666665
5000;190749;A_SUBMITTED;112;864;0.0;0.0;1;12;4;14;577;14370.080116666668;2011-12-02 14:24:46.931000+00:00;14370.080116666668
5000;190749;A_PARTLYSUBMITTED;112;864;0.005566666666666667;0.005566666666666667;2;12;4;14;577;14370.07455;2011-12-02 14:24:47.265000+00:00;14370.080116666668
5000;190749;A_PREACCEPTED;112;865;0.5398;0.5453666666666667;3;12;4;14;577;14369.534749999999;2011-12-02 14:25:19.653000+00:00;14370.080116666668
5000;190749;W_Completeren aanvraag;0;940;74.67873333333334;75.22409999999999;4;12;4;15;577;14294.856016666667;2011-12-02 15:40:00.377000+00:00;14370.080116666668
5000;190749;A_ACCEPTED;11122;1039;99.56556666666667;174.78966666666665;5;12;4;17;580;14195.29045;2011-12-02 17:19:34.311000+00:00;14370.080116666668
5000;190749;A_FINALIZED;11122;1041;1.9090500000000001;176.69871666666668;6;12;4;17;581;14193.3814;2011-12-02 17:21:28.854000+00:00;14370.080116666668
5000;190749;O_SELECTED;11122;1041;0.0;176.69871666666668;7;12;4;17;581;14193.3814;2011-12-02 17:21:28.854000+00:00;14370.080116666668
5000;190749;O_CREATED;11122;1041;0.012316666666666667;176.71103333333335;8;12;4;17;581;14193.369083333333;2011-12-02 17:21:29.593000+00:00;14370.080116666668
5000;190749;O_SENT;11122;1041;0.0006833333333333333;176.71171666666666;9;12;4;17;581;14193.368400000001;2011-12-02 17:21:29.634000+00:00;14370.080116666668
5000;190749;W_Completeren aanvraag;11122;1041;0.02075;176.73246666666668;10;12;4;17;581;14193.347650000002;2011-12-02 17:21:30.879000+00:00;14370.080116666668
5000;190749;O_SENT_BACK;11049;590;8188.9401333333335;8365.6726;11;12;3;9;582;6004.407516666667;2011-12-08 09:50:27.287000+00:00;14370.080116666668
5000;190749;W_Nabellen offertes;11049;590;0.020833333333333332;8365.693433333334;12;12;3;9;582;6004.386683333333;2011-12-08 09:50:28.537000+00:00;14370.080116666668
5000;190749;W_Valideren aanvraag;10609;598;5768.031916666666;14133.725349999999;13;12;0;9;561;236.35476666666668;2011-12-12 09:58:30.452000+00:00;14370.080116666668
5000;190749;W_Nabellen incomplete dossiers;0;623;24.991666666666667;14158.717016666666;14;12;0;10;559;211.3631;2011-12-12 10:23:29.952000+00:00;14370.080116666668
5000;190749;W_Nabellen incomplete dossiers;10899;754;131.30501666666666;14290.022033333335;15;12;0;12;556;80.05808333333333;2011-12-12 12:34:48.253000+00:00;14370.080116666668
5000;190749;W_Valideren aanvraag;10609;798;43.29748333333334;14333.319516666666;16;12;0;13;556;36.7606;2011-12-12 13:18:06.102000+00:00;14370.080116666668
5000;190749;O_ACCEPTED;10609;834;36.65613333333333;14369.97565;17;12;0;13;558;0.10446666666666667;2011-12-12 13:54:45.470000+00:00;14370.080116666668
5000;190749;A_REGISTERED;10609;834;0.0;14369.97565;18;12;0;13;558;0.10446666666666667;2011-12-12 13:54:45.470000+00:00;14370.080116666668
5000;190749;A_APPROVED;10609;834;0.0;14369.97565;19;12;0;13;558;0.10446666666666667;2011-12-12 13:54:45.470000+00:00;14370.080116666668
5000;190749;A_ACTIVATED;10609;834;0.0;14369.97565;20;12;0;13;558;0.10446666666666667;2011-12-12 13:54:45.470000+00:00;14370.080116666668
5000;190749;W_Valideren aanvraag;10609;834;0.10446666666666667;14370.080116666668;21;12;0;13;557;0.0;2011-12-12 13:54:51.738000+00:00;14370.080116666668
21500;190752;A_SUBMITTED;112;879;0.0;0.0;1;12;4;14;577;30050.14255;2011-12-02 14:39:50.121000+00:00;30050.14255
21500;190752;A_PARTLYSUBMITTED;112;879;0.0059;0.0059;2;12;4;14;577;30050.13665;2011-12-02 14:39:50.475000+00:00;30050.14255
21500;190752;A_PREACCEPTED;112;880;0.68245;0.68835;3;12;4;14;577;30049.4542;2011-12-02 14:40:31.422000+00:00;30050.14255
21500;190752;W_Completeren aanvraag;0;941;61.165499999999994;61.85385;4;12;4;15;577;29988.288699999997;2011-12-02 15:41:41.352000+00:00;30050.14255
21500;190752;W_Completeren aanvraag;11179;839;1337.3267333333336;1399.1805833333335;5;12;5;13;589;28650.96196666667;2011-12-03 13:59:00.956000+00:00;30050.14255
21500;190752;W_Completeren aanvraag;11180;585;2626.3514833333334;4025.5320666666667;6;12;0;9;606;26024.610483333334;2011-12-05 09:45:22.045000+00:00;30050.14255
21500;190752;W_Completeren aanvraag;11180;900;315.07928333333336;4340.61135;7;12;0;15;601;25709.5312;2011-12-05 15:00:26.802000+00:00;30050.14255
21500;190752;W_Completeren aanvraag;11180;912;12.430583333333335;4353.041933333333;8;12;0;15;601;25697.100616666667;2011-12-05 15:12:52.637000+00:00;30050.14255
21500;190752;W_Completeren aanvraag;11003;1196;284.01983333333334;4637.061766666667;9;12;0;19;611;25413.080783333335;2011-12-05 19:56:53.827000+00:00;30050.14255
21500;190752;W_Completeren aanvraag;11203;1206;9.629850000000001;4646.691616666666;10;12;0;20;612;25403.450933333334;2011-12-05 20:06:31.618000+00:00;30050.14255
21500;190752;W_Completeren aanvraag;11003;1215;8.621933333333335;4655.313550000001;11;12;0;20;612;25394.829;2011-12-05 20:15:08.934000+00:00;30050.14255
21500;190752;W_Completeren aanvraag;0;609;834.1510833333334;5489.464633333334;12;12;1;10;615;24560.677916666667;2011-12-06 10:09:17.999000+00:00;30050.14255
21500;190752;W_Completeren aanvraag;11003;1143;533.7207333333333;6023.185366666667;13;12;1;19;584;24026.957183333336;2011-12-06 19:03:01.243000+00:00;30050.14255
21500;190752;W_Completeren aanvraag;11119;1155;12.352783333333333;6035.538149999999;14;12;1;19;584;24014.6044;2011-12-06 19:15:22.410000+00:00;30050.14255
21500;190752;A_ACCEPTED;11122;1161;6.2558;6041.79395;15;12;1;19;584;24008.3486;2011-12-06 19:21:37.758000+00:00;30050.14255
21500;190752;A_FINALIZED;11122;1164;2.6477833333333334;6044.441733333334;16;12;1;19;584;24005.700816666667;2011-12-06 19:24:16.625000+00:00;30050.14255
21500;190752;O_SELECTED;11122;1164;0.0;6044.441733333334;17;12;1;19;584;24005.700816666667;2011-12-06 19:24:16.625000+00:00;30050.14255
21500;190752;O_CREATED;11122;1164;0.029583333333333333;6044.471316666666;18;12;1;19;584;24005.671233333334;2011-12-06 19:24:18.400000+00:00;30050.14255
21500;190752;O_SENT;11122;1164;0.0013166666666666667;6044.472633333334;19;12;1;19;584;24005.66991666667;2011-12-06 19:24:18.479000+00:00;30050.14255
21500;190752;W_Completeren aanvraag;11122;1164;0.03721666666666667;6044.50985;20;12;1;19;584;24005.632700000002;2011-12-06 19:24:20.712000+00:00;30050.14255
21500;190752;O_CANCELLED;11122;1165;1.44235;6045.9522;21;12;1;19;584;24004.19035;2011-12-06 19:25:47.253000+00:00;30050.14255
21500;190752;O_SELECTED;11122;1165;0.0;6045.9522;22;12;1;19;584;24004.19035;2011-12-06 19:25:47.253000+00:00;30050.14255
21500;190752;O_CREATED;11122;1165;0.02578333333333333;6045.977983333333;23;12;1;19;584;24004.164566666666;2011-12-06 19:25:48.800000+00:00;30050.14255
21500;190752;O_SENT;11122;1165;0.0006833333333333333;6045.978666666666;24;12;1;19;584;24004.163883333335;2011-12-06 19:25:48.841000+00:00;30050.14255
21500;190752;W_Nabellen offertes;11122;1165;0.04096666666666667;6046.019633333333;25;12;1;19;584;24004.122916666667;2011-12-06 19:25:51.299000+00:00;30050.14255
21500;190752;W_Nabellen offertes;11122;1167;1.2838500000000002;6047.303483333333;26;12;1;19;584;24002.839066666667;2011-12-06 19:27:08.330000+00:00;30050.14255
21500;190752;W_Nabellen offertes;11122;1129;10042.248300000001;16089.551783333332;27;12;1;18;558;13960.590766666666;2011-12-13 18:49:23.228000+00:00;30050.14255
21500;190752;W_Nabellen offertes;11119;1225;1535.9597666666666;17625.51155;28;12;2;20;563;12424.631;2011-12-14 20:25:20.814000+00:00;30050.14255
21500;190752;O_SENT_BACK;11259;598;8013.639550000001;25639.151100000003;29;12;1;9;539;4410.99145;2011-12-20 09:58:59.187000+00:00;30050.14255
21500;190752;W_Nabellen offertes;11259;599;0.0242;25639.1753;30;12;1;9;539;4410.96725;2011-12-20 09:59:00.639000+00:00;30050.14255
21500;190752;W_Valideren aanvraag;10138;649;2930.7607166666667;28569.936016666667;31;12;3;10;498;1480.2065333333335;2011-12-22 10:49:46.282000+00:00;30050.14255
21500;190752;W_Nabellen incomplete dossiers;11000;669;20.063716666666668;28589.999733333334;32;12;3;11;498;1460.1428166666667;2011-12-22 11:09:50.105000+00:00;30050.14255
21500;190752;W_Nabellen incomplete dossiers;11000;674;4.850366666666667;28594.8501;33;12;3;11;498;1455.2924500000001;2011-12-22 11:14:41.127000+00:00;30050.14255
21500;190752;W_Nabellen incomplete dossiers;10809;849;174.52875;28769.378849999997;34;12;3;14;492;1280.7637;2011-12-22 14:09:12.852000+00:00;30050.14255
21500;190752;W_Nabellen incomplete dossiers;10789;674;1265.4988;30034.87765;35;12;4;11;491;15.2649;2011-12-23 11:14:42.780000+00:00;30050.14255
21500;190752;O_ACCEPTED;10138;689;15.131;30050.00865;36;12;4;11;488;0.13390000000000002;2011-12-23 11:29:50.640000+00:00;30050.14255
21500;190752;A_APPROVED;10138;689;0.0;30050.00865;37;12;4;11;488;0.13390000000000002;2011-12-23 11:29:50.640000+00:00;30050.14255
21500;190752;A_ACTIVATED;10138;689;1.6666666666666667e-05;30050.00866666667;38;12;4;11;488;0.13388333333333333;2011-12-23 11:29:50.641000+00:00;30050.14255
21500;190752;A_REGISTERED;10138;689;0.0;30050.00866666667;39;12;4;11;488;0.13388333333333333;2011-12-23 11:29:50.641000+00:00;30050.14255
21500;190752;W_Valideren aanvraag;10138;689;0.13388333333333333;30050.14255;40;12;4;11;487;0.0;2011-12-23 11:29:58.674000+00:00;30050.14255
9000;190758;A_SUBMITTED;112;896;0.0;0.0;1;12;4;14;578;35761.00883333333;2011-12-02 14:56:46.212000+00:00;35761.00883333333
9000;190758;A_PARTLYSUBMITTED;112;896;0.005166666666666667;0.005166666666666667;2;12;4;14;578;35761.00366666667;2011-12-02 14:56:46.522000+00:00;35761.00883333333
9000;190758;A_PREACCEPTED;112;897;0.7823333333333333;0.7875;3;12;4;14;578;35760.22133333333;2011-12-02 14:57:33.462000+00:00;35761.00883333333
9000;190758;W_Completeren aanvraag;0;943;45.5218;46.3093;4;12;4;15;577;35714.69953333333;2011-12-02 15:43:04.770000+00:00;35761.00883333333
9000;190758;A_ACCEPTED;11200;1060;117.80043333333333;164.10973333333334;5;12;4;17;582;35596.8991;2011-12-02 17:40:52.796000+00:00;35761.00883333333
9000;190758;A_FINALIZED;11200;1064;3.1288833333333335;167.23861666666664;6;12;4;17;582;35593.770216666664;2011-12-02 17:44:00.529000+00:00;35761.00883333333
